Banker Team,Banker Name,IC Name,Position As of Date,Relationship ID,EG Number,PP Code,Base Number,Portfolio Number,Financial Instrument Id,ISIN,Ticker,Security Name,Print Report Class Name,Asset Sub Class Name,Asset Sub Sub Class Name,Nominal Currency Code,Units,Amount in CCY,Amount in USD,Average Unit Cost,Current Price,Last Movement Date,Book Date,Maturity Date,PE/RE Commitment Amount:,PE/RE Contribution Amount:,PE/RE Capital Contribution Fund Expenses (Outside Commitment) ,PE/RE Distribution Amount:,PE/RE Outstanding Commitment Amount:,PE/RE Recallable Distributions:,Loan / Cash Rate to client,Cost of Fund,Spread,Tenor,Contract Ref Number,Contracted FX Rate,Pay Currency Code,Pay Amount,Pay Amount(USD),Receive Currency Code,Receive Amount,Receive Amount(USD),Tranch Code,Position Web Description,Security Name Line 1
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,CI689,,CMMFFANU0000,CMMO OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"76,925.70","76,925.70",,,,19-Jul-19,,"250,000.00","78,450.85","6,976.13",10.15,"171,549.15",0,,,,,,,,,0,,,0,,CMMO OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,CMMO OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,DH765,,,DGP OWNERSHIP OFFSHORE FEEDER FUND LP LEVEL AN-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"113,998.93","113,998.93",,,,25-Aug-16,,"250,000.00","145,180.82","15,824.27","95,420.79","157,428.99","52,609.81",,,,,,,,,0,,,0,,"DGP Ownership Offshore Feeder Fund, L.P. Level A An NT","DGP Ownership Offshore Feeder Fund, L.P."
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,E0005,KYG3197W1096,EENTIF100PU,Europe Enterprise I Ltd,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,USD,,"38,134.11","38,134.11",,,,21-May-01,31-Dec-99,"500,000.00","500,000.00","8,738.63","1,360,626.78",0,0,,,,364736,,,,,0,,,0,,Europe Enterprise I Ltd ISIN KYG3197W1096,Europe Enterprise I Ltd
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,E0017,EU1359903073,EENT2FA0PE,Europe Enterprise II LP  Cl A EUR NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,EUR,,"4,022.00","4,729.87",,,,27-Jul-05,31-Dec-99,"250,000.00","232,501.00",0,"439,904.92","37,970.00","20,471.00",,,,363208,,,,,0,,,0,,Europe Enterprise II LP Cl A EUR NT ISIN EU1359903073,Europe Enterprise II LP
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,E0415,KY3249941022,,Europe Enterprise III Offshore LP  Cl A EUR NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,EUR,,"27,102.10","31,872.05",,,,5-May-08,31-Dec-99,"250,000.00","223,750.00",0,"502,282.97","26,250.00",0,,,,362195,,,,,0,,,0,,Europe Enterprise III Offshore LP Cl A EUR NT ISIN KY3249941022,Europe Enterprise III Offshore LP
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,H1048,KY1349975270,HF2701,HedgeForum GoldenTree Ltd  Cl A S06/05-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,104.99,"155,727.79","155,727.79",1020,"1,483.26",,,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum GoldenTree Ltd Cl A S06/05 ISIN KY1349975270,HedgeForum GoldenTree Ltd
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,H1070,KY1439964036,HF8501,HedgeForum Third Point Ltd  Cl A NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,184.47,"366,384.22","366,384.22",1285.5479,"1,986.10",,,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum Third Point Ltd Cl A NT ISIN KY1439964036,HedgeForum Third Point Ltd
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,H1317,,HF27SPVLIQUID01,HedgeForum GoldenTree Ltd  Cl A SPV SP 1/1 NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,1.44,"1,193.29","1,193.29",19.8343,831.0443,,23-Jan-18,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum GoldenTree Ltd Cl A SPV SP 1/1 NT,HedgeForum GoldenTree Ltd
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,H1754,,HF11A01,HedgeForum Glenview  Ltd  Class A NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Long/Short,USD,198.55,"150,418.71","150,418.71",1017.3965,757.6013,,25-Sep-14,,,,0,0,,0,,,,,,,,,0,,,0,,"HedgeForum Glenview, Ltd Class A NT","HedgeForum Glenview, Ltd"
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,H1808,,HADFFBNU0000,HADLEY HARBOR PRE-IPO OFFSHORE FEEDER L.P B USD NRDR NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"229,608.63","229,608.63",,,,3-Jun-15,31-Dec-99,"500,000.00","456,467.46","12,185.25","478,697.47","43,532.54",0,,,,359610,,,,,0,,,0,,"Wellington HH Pre-IPO Offshore Feeder Fund, L.P. Series Bn NT",Wellington HH Pre-IPO Offshore Feeder
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,HH076,,HF27SP8R01,HFGOLDEN TREE LTD A SPV SP 8 HF27SP8R01-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Other,USD,16.02,"21,549.11","21,549.11",,"1,345.18",,23-Aug-17,,,,0,0,,0,,,,,,,,,0,,,0,,HFGOLDEN TREE LTD A SPV SP 8 HF27SP8R01-NT,HFGOLDEN TREE LTD A SPV SP 8 HF27SP8R01-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,HI004,,HH2FFBNU0000,HH PRE-IPO OFFSHORE FEEDER FUND II CLASS BN LP-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"424,811.62","424,811.62",,,,28-Apr-17,,"500,000.00","488,130.81","7,429.24","178,168.49","11,869.19",0,,,,,,,,,0,,,0,,"HH Pre-IPO Offshore Feeder Fund II, L.P. Series B Bn NT","HH Pre-IPO Offshore Feeder Fund II, L.P."
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,HI989,,HF72RIEFB01,HEDGEFORUM RENAISSANCE EQUITIES LTD CL B RIEF USD-NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF- Rel Value,USD,294.16,"260,150.08","260,150.08",858.3706,884.3769,,26-Sep-19,,,,0,0,,0,,,,,,,,,0,,,0,,HedgeForum Renaissance Equities Ltd RIEF Cl B NT,HedgeForum Renaissance Equities Ltd RIEF
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,I0102,,,Asia Pacific Mezzanine Opportunity  Partnership LP Cl A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Mezzanine,USD,,0,0,,,,24-Nov-05,31-Dec-99,"250,000.00","346,404.80","11,388.60","464,823.71",0,"96,404.80",,,,363088,,,,,0,,,0,,Asia Pacific Mezzanine Opportunity Partnership LP Cl A NT,Asia Pacific Mezzanine Opportunity
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,I0242,KY3249987728,,India Infrastructure Opportunities LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"22,997.99","22,997.99",,,,26-Jun-08,31-Dec-99,"207,049.21","180,327.00",0,"112,682.45","26,722.21",0,,,,362143,,,,,0,,,0,,India Infrastructure Opportunities LP Cl A NT ISIN KY3249987728,India Infrastructure Opportunities LP
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,I0992,LU0052864419,INVPGLI LX,INVESCO GLOBAL CONSUMER TRENDS FD CL A USD ACC-NT,EQUITIES,Mutual Funds,Equity mutual fund,USD,"6,769.66","498,179.28","498,179.28",59.973469,73.59,,25-Mar-11,,,,,,,,,,,,,,,,0,,,0,,Invesco Global Consumer Trends Fund Class A USD Acc NT ISIN LU0052864419,Invesco Global Consumer Trends Fund
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,L0246,IE00BK6S5T15,LMDCAUD ID,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"2,500.00","250,250.00","250,250.00",100.5,100.1,,17-May-05,,,,,,,,,,,,,,,,0,,,0,,LMSON USD D-C-NT ISIN IE00BK6S5T15,LEGG MASON DIV GLB CR FX MATURITY BD 2023 A USD D-C-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,NI836,,KKRFFANU0002,NGT II OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"33,037.40","33,037.40",,,,21-Jun-19,,"250,000.00","33,279.15","3,268.53",0,"216,720.85",0,,,,,,,,,0,,,0,,NGT II OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT,NGT II OFFSHORE FEEDER FUND LP SUB-CLASS AN USD-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,OI922,,OAKFFANU0002,OAKTREE EUROPEAN PRINCIPAL FUND V OFFSHORE LTD USD CL AN-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"72,171.00","72,171.00",,,,18-Feb-20,,"250,000.00","52,500.00","4,448.99",0,"197,500.00",0,,,,,,,,,0,,,0,,OAKTREE EUROPEAN PRINCIPAL FUND V OFFSHORE LTD USD CL AN-NT,OAKTREE EUROPEAN PRINCIPAL FUND V OFFSHORE LTD USD CL AN-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,P0459,IE00B91X6F72,PINMUAI ID,PIMCO GIS INCOME FUND ADMINISTRATIVE INCOME CASH - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,USD,"119,973.51","1,342,503.57","1,342,503.57",11.380871,11.19,,25-May-16,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Incm Admin USD Dist Cash NT ISIN IE00B91X6F72,PIMCO GIS Income
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,P0476,IE00B91RQ825,PINMSGD ID,PIMCO INCOME FUND A INC SGD (HEDGED) (REINV) - NT,FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - MUTUAL FND,SGD,"22,187.40","245,392.68","178,655.80",11.278407,11.06,,27-May-16,,,,,,,,,,,,,,,,0,,,0,,PIMCO GIS Inc Admn SGD Hed Dist Rein NT ISIN IE00B91RQ825,PIMCO GIS Income
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,PI603,,PCFFFANU0000,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PRIVATE EQUITY ALTERNATIVE,USD,,"187,106.92","187,106.92",,,,24-Oct-18,,"250,000.00","173,083.11","4,251.48","1,721.60","76,916.89",0,,,,,,,,,0,,,0,,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT,PCF III OFFSHORE FEEDER FD LTD CLASS AN USD-NT
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,PJ064,,COFFFBNU0000,COF III OFFSHORE FEEDER FUND LTD SUB-CLASS BN USD-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-MultiStgy,USD,,"37,500.00","37,500.00",,,,21-Feb-20,,"500,000.00","37,500.00","2,605.19",0,"462,500.00",0,,,,,,,,,0,,,0,,"PIMCO Corporate Opportunities Fund III, Offshore Feeder Fund LTD Cl BN USD NT","PIMCO Corporate Opportunities Fund III,"
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,R0062,,,BRAVO II Offshore Select  Feeder Fund  L.P. Series An,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,USD,,"82,837.18","82,837.18",,,,22-Aug-13,,"250,000.00","223,291.77","7,983.64","195,818.84","221,969.25","195,261.02",,,,,,,,,0,,,0,,"BRAVO II Offshore Select Feeder Fund, L.P. Series An",BRAVO II Offshore Select
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,T0078,KY99BCFD7111,,TF Capital Investors II Offshore LP  Cl A NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Lev Buyout,EUR,,"23,952.00","28,167.54",,,,25-Sep-06,31-Dec-18,"250,000.00","250,000.00",0,"72,296.60",0,0,,,,4480,,,,,0,,,0,,TF Capital Investors II Offshore LP Cl A NT ISIN KY99BCFD7111,TF Capital Investors II Offshore LP
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,T0369,,,Threadneedle UK Property Select Fund II  Ltd Class A NT,ALTERNATIVE INVESTMENTS,Real Estate,RE-Funds,GBP,,"28,191.31","36,826.30",,,,22-Jan-13,31-Dec-99,"300,000.00","300,000.00",0,"466,395.95",0,0,,,,360472,,,,,0,,,0,,Threadneedle UK Property Select Fund II Ltd Class A NT,Threadneedle UK Property Select Fund II
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,TH884,,,TES OFFSHORE FEEDER FUND LP CL CN-NT,ALTERNATIVE INVESTMENTS,Private Equity,PE-Other,USD,,"277,557.59","277,557.59",,,,13-Jan-17,,"500,000.00","355,179.61","47,369.99","90,089.58","196,258.23","51,437.84",,,,,,,,,0,,,0,,"TES Offshore Feeder Fund, L.P. Series C Cn NT","TES Offshore Feeder Fund, L.P."
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,TJ262,,TS3FMRAP000L,THREADNEEDLE UK PROPERTY SELECT III FEEDER SA SICAV-RAIF CL,ALTERNATIVE INVESTMENTS,Real Estate,RE-Altnative,GBP,,"6,000.00","7,837.80",,,,9-Jul-20,,"300,000.00","6,000.00",0,0,"294,000.00",0,,,,,,,,,0,,,0,,Threadneedle UK Property Select III Feeder SA SICAV-RAIF NT,Threadneedle UK Property Select III
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,V0173,KYG9319N2327,VPGCAUD KY,VALUE PARTNERS GREATER CHINA HY INC A-AUD-DIS-CASH-NT(H),FIXED INCOME,Fixed Income Mutual Funds,FIXIN Mutual Fund - OTHERS,AUD,"41,081.08","287,978.38","205,371.74",9.3425,7.01,,11-Mar-19,,,,,,,,,,,,,,,,0,,,0,,Value Prtnr Gtr CN HY Incm A AUD H Dis C ISIN KYG9319N2327,Value Partners Greater China High Yield
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,W0029,IE00B00LSD17,WGHCEPB ID,WELLINGTON GLOBAL HEALTH CARE EQTY FUND CL D (NON-TRANS),EQUITIES,Mutual Funds,Equity mutual fund,USD,"11,897.27","512,644.02","512,644.02",34.125464,43.0892,,27-Jul-18,,,,,,,,,,,,,,,,0,,,0,,Wellington Global Health Care Equity Fund Class D NT ISIN IE00B00LSD17,Wellington Global Health Care Equity
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,WI345,,SHLFMB0U0000,WMIB LTD SALTHILL BROKERAGE CLASS H CTB 1 USD - NT,ALTERNATIVE INVESTMENTS,Hedge Funds,HF-Long/Short,USD,"30,000.00","309,459.00","309,459.00",10.2,10.3153,,23-Mar-18,,,,0,0,,0,,,,,,,,,0,,,0,,Salthill Cl of Welngtn Mgmt Inv (Brmda) LTD H-CTB-1 USD NT,Salthill Cl of Welngtn Mgmt Inv (Brmda)
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"250,000.00","253,488.25","253,488.25",100,101.3953,,30-Jun-20,30-Oct-20,,,,,,,,,,122,7688511008SIMX900056,,,,0,,,0,M0120061632,Market Linked Instrument 4 MTH  USD BX UN+MS UN MLI Value  30JUN20  MAT 30OCT20 Ref 7688511008SIMX900056,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"200,000.00","201,717.40","201,717.40",100,100.8587,,15-Jul-20,16-Nov-20,,,,,,,,,,124,7688511008SIMX900057,,,,0,,,0,M0120070110,Market Linked Instrument 4 MTH  USD BX UN+DIS UN MLI Value  15JUL20  MAT 16NOV20 Ref 7688511008SIMX900057,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,CAPITAL MARKETS,Market Linked Instrument,Market Linked Instrument,USD,"200,000.00","197,418.60","197,418.60",100,98.7093,,5-Aug-20,7-Dec-20,,,,,,,,,,124,7688511008SIMX900058,,,,0,,,0,M0120072217,Market Linked Instrument 4 MTH  USD NFLX UW+AMZN UW MLI Value  05AUG20  MAT 07DEC20 Ref 7688511008SIMX900058,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,AUD,"2,078.70","2,078.70","1,482.42",,,,9-Sep-09,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) AUD 0/688511/097,
MR-AP Spore Marketing Team 6,b43a67e2b4e6f505854d2ff1ccd9b34a,7161c8127a8c0f6263b7b145bd96ee04f8c794b5b426edff62496cd9900d70f0,12-Aug-20,SR004092803,SR004092803-0003,SIHK,d747ae4f5b16329e43f41f196f7ee17c,aaf2a3e8ef07641ee8d8a5bf6fac1101,,,,,Investment Cash & Short Term Investments,Call Deposit (IB),Call Deposit Interest Bearing,CAD,0,0,0,,,,29-Mar-16,,,,,,,,0,,0,,,,,,0,,,0,,Call Deposit (IB) CAD 0/688511/135,
